feature,importance
cnt_PASS__check_uut_rl_spare1_diagnostic_ok,0.00010461495602699253
cnt_PASS__test_cpug2_an_tsp2_0v,0.00010460173799157937
cnt_PASS__check_can_rx_conter,0.00010406906368757833
cnt_NODONE__load_off_unload_off,0.00010376086434247382
cnt_PASS__check_park_boost_with_spd1_18hz,0.00010346059593047305
cnt_PASS__check_uut_do_spare1_diagnostic_ok,0.00010329159026918664
fail_any__check_monitoring_vanalog,0.00010310236873752394
cnt_DONE__bc1_and_bc2_to_3_85_bar,0.00010155063140419298
cnt_DONE__ev_load_off_ev_unload_on_evf1_2_off_evs1_2_off_rr1_2_off,0.00010133684220816045
stationName_FT0115977-TB0 Rev A00,0.00010075444694860325
fail_any__bc2_pressure,9.980868743944645e-05
cnt_late_NODONE,9.967420838793279e-05
cnt_DONE__check_ps_output_with_tbc1pres_0v_and_tbc2pres_1v,9.952364790655801e-05
cnt_PASS__tx_power_pair2_100mbs,9.880882097031897e-05
cnt_DONE__test_tbc1press_voltage_0_5v_on_cpug2_lcu1_lcu2,9.789448640441803e-05
cnt_DONE__test_tlp2press_voltage_0_5v_on_cpug2_lcu2,9.756079368888219e-05
cnt_DONE__ev_load_on_ev_unload_off_evf1_2_on_evs1_2_on_rr1_2_off,9.68700127723596e-05
fail_any__check_error_counter,9.681730333780468e-05
cnt_PASS__test_lmc2_safloop_on,9.630130815537474e-05
cnt_PASS__test_lcu2_tbc1press_0v,9.601843373101282e-05
cnt_NODONE__tlp2_measure,9.527811394426635e-05
cnt_PASS__test_vdigital2,9.481347879187618e-05
cnt_PASS__check_uut_status_ev_vent2_off_and_ev_fill2_on,9.38453929686875e-05
cnt_PASS__tbc1_mflexx_tbc1_bench_at_3_85_bar,9.37151761686099e-05
cnt_DONE__start_and_stop_communication_on_can_out,9.365174186588695e-05
cnt_PASS__test_lcu2_tlp2press_2_5v,9.351926318734431e-05
cnt_PASS__test_cpug2_ai_sp2_19ma,9.331109062620026e-05
cnt_DONE__simulation_short_circuit_condition,9.312529974583686e-05
cnt_FAIL__check_error_counter,9.264257978834232e-05
cnt_PASS__bc1_pressure_at_vpl_2_7,9.063801061794025e-05
cnt_PASS__check_bc1_0bar_t10_discherged,9.014729413222764e-05
cnt_PASS__check_speed1_1500hz,8.962427336182425e-05
cnt_PASS__check_uut_diagnostic_ev_vent1_open_and_ev_fill1_open,8.92031497636039e-05
cnt_PASS__record_ar1_t1_initial_pressure,8.892972196836214e-05
cnt_PASS__check_spdin2_diag_with_16ma,8.81338142762939e-05
cnt_PASS__check_5v_ana_voltage,8.783107120100144e-05
cnt_PASS__check_uut_diagnostic_ev_vent2_open_and_ev_fill2_open,8.702099980345815e-05
cnt_PASS__wait_5_minutes_for_leakage_test,8.6619523595851e-05
cnt_FAIL__bc1_pressure,8.608678568281197e-05
cnt_DONE__test_relays_cc_in2a_in2b_line,8.572300037396015e-05
pairFAIL__tpl_pressure_at_mgdboost__then__bc2_pressure_at_mgdboost,8.22646322716538e-05
pairFAIL__lcu1_code_id__then__lcu1_code_id,8.070479515407125e-05
cnt_PASS__record_sp1_t5_initial_pressure,7.949925524011782e-05
cnt_NODONE__mjf2_signal_after_braketest,7.895959475918457e-05
Testspec_FT0109253-101-I00STS Rev.E00,7.82993940047848e-05
cnt_DONE__check_uut_rl_spare2_diagnostic_detection,7.829140401958076e-05
cnt_PASS__check_uut_lcm2_mjf_nc_contact_on,7.740774636714928e-05
cnt_PASS__check_sp1_t5_leakage,7.668716022651991e-05
cnt_PASS__battery_voltage,7.611643039235033e-05
cnt_DONE__test_without_termination_resistor_out1a_out1b_line,7.522444544490784e-05
cnt_DONE__vpl_pressure_reg,7.435721498762008e-05
cnt_PASS__check_bc2_t12_discharged,7.279793677432913e-05
cnt_PASS__tx_power_pair2_100mbs_100m_line,7.216492458090859e-05
cnt_FAIL__tbc2_at_3_85_bar,7.20366797016527e-05
cnt_DONE__check_speed_diagnostic,7.13930183174085e-05
fail_any__bc2_pressure_switch_upward_threshold,7.100533167221064e-05
cnt_PASS__test_cpug2_digin1d_on,7.016697504557521e-05
fail_any__check_warning_counter,6.945036936723615e-05
fail_any__bc1_pressure_switch_downhill_threshold,6.942901809915882e-05
cnt_DONE__check_relay_cc_on_in1_line,6.942744201425245e-05
cnt_PASS__check_do_spare2_on,6.938220960748822e-05
cnt_PASS__check_bc1_t10_discharged,6.93786784704836e-05
cnt_FAIL__bc2_pressure_switch_upward_threshold,6.936723754697581e-05
cnt_PASS__check_uut_do_spare3_status_on,6.912120114494799e-05
cnt_PASS__tpl_at_3_85_bar,6.905307423776908e-05
cnt_PASS__check_spdin2_100hz,6.776338898305895e-05
cnt_PASS__t4_pressure_ev_load_on,6.742394083568903e-05
cnt_PASS__check_uut_do_spare3_diagnostic_life_off,6.738669513273197e-05
cnt_PASS__check_out1a_out1b_echelon_rx_counter,6.721484525761814e-05
cnt_DONE__simulation_open_circuit_condition,6.696888232673953e-05
cnt_PASS__vpl_pressure_after_discharge,6.596362463336353e-05
cnt_DONE__wait_12_sec,6.584562285275839e-05
cnt_PASS__snr_measurement_at_100_mbit_sec_on_pair3_100m_line,6.523970502800911e-05
cnt_PASS__test_lcu1_tbc2press_0v,6.473926477939712e-05
cnt_PASS__check_uut_lcm1_mjf_nc_contact_on,6.472637890036183e-05
cnt_PASS__check_uut_do_spare2_diagnostic_open,6.451352583698001e-05
cnt_PASS__record_ba_mgd_boost_t8_initial_pressure,6.280214783599545e-05
cnt_PASS__tsp1_mflexx_tsp1_bench_at_0_5_bar,6.244288758286082e-05
cnt_DONE__test_with_termination_resistor_out2a_out2b_line,6.236830058783683e-05
cnt_PASS__check_spdin1_diag_with_12ma,6.150834933152974e-05
cnt_PASS__check_uut_diagnostic_ev_vent1_ok_and_ev_fill1_ok,6.139187837237033e-05
cnt_PASS__check_15v_iso_a1_15v,6.118189706636658e-05
cnt_PASS__inrush_current,6.058298775849272e-05
cnt_PASS__check_bcp1_st_off,6.003673602672656e-05
cnt_DONE__bcu_command_to_serbmin,5.9535697063415756e-05
pairFAIL__tpl_pressure_at_mgdmin__then__bc1_pressure_at_mgdmin,5.929750129615804e-05
cnt_NODONE__bc1_teq,5.927565569224078e-05
cnt_PASS__check_speed1_diag_0ma,5.86889086366177e-05
cnt_PASS__test_lcu2_tplpress_0v,5.798689312075728e-05
cnt_PASS__tbc1_at_6_bar,5.7634097462318094e-05
cnt_FAIL__ta_at_6_bar,5.6920385289771086e-05
cnt_PASS__init_and_link_stability,5.5484539577457645e-05
cnt_FAIL__trel_bc2_release_time,5.484502387231647e-05
cnt_PASS__check_do_spare3_off,5.356037607952175e-05
cnt_NODONE__lcu2_state,5.351053680396401e-05
cnt_PASS__record_lp2_t3_initial_pressure,5.286768999876127e-05
cnt_PASS__check_uut_do_spare1_diagnostic_short,5.239358480847853e-05
AteSwVersion_R010,5.171827640844644e-05
cnt_PASS__t2_initial_pressure,5.12650345370815e-05
cnt_PASS__check_uut_do_spare1_diagnostic_life_off,4.92269792241452e-05
pairFAIL__bc1_pressure_rr1_active__then__bc1_electronic_pressure_switch_on_brake_released,4.892866857912294e-05
cnt_PASS__check_ate_ev_unload_on,4.8366958409182363e-05
cnt_DONE__test_without_termination_resistor_in2a_in2b_line,4.824830607805407e-05
cnt_PASS__check_speed1_500hz,4.796135715118338e-05
AteSwVersion_R009,4.728306361268371e-05
cnt_PASS__bc1_pressure_at_vpl_2_5,4.72054365230089e-05
cnt_FAIL__psd_measurement_pair3_30_100mhz_100m_line,4.648088304405735e-05
cnt_DONE__vbat2_activation_at_110v,4.6231819766464493e-05
fail_any__t4_with_ev_load_on,4.582692066193177e-05
cnt_PASS__check_wsp_vent1_monostable_time,4.5621967261262746e-05
pairFAIL__lcu1_state__then__mjf1_signal_after_braketest,4.3846038268846046e-05
cnt_PASS__check_park_on_on,4.3603080531607515e-05
cnt_FAIL__tbc1_at_3_57_bar,4.26925110344544e-05
fail_any__snr_measurement_at_100_mbit_sec_on_pair3,4.24840825447025e-05
cnt_DONE__check_communication_without_termination_on_out2_line,4.181995398657844e-05
cnt_PASS__ta_mflexx_ta_bench_at_0_5_bar,4.07624208634512e-05
cnt_PASS__check_in2a_in2b_echelon_rx_counter,4.076075949359618e-05
cnt_DONE__cable_automatic_valves_setup,3.9739891337494976e-05
cnt_PASS__test_pwm2_off,3.951765606580564e-05
cnt_PASS__check_speed2_3000hz,3.9031852079587606e-05
cnt_PASS__check_15v_iso_a1_with_load,3.869146678778531e-05
cnt_PASS__tsp1_at_5_45_bar,3.8331145141082546e-05
pairFAIL__braketest_result__then__mjf1_signal_after_braketest,3.773083856897657e-05
cnt_PASS__test_cpug2_tlp2press_0v,3.732457828559184e-05
cnt_FAIL__emg_monitoring,3.7118033263273306e-05
cnt_PASS__check_15viso_2_voltage,3.7070354251377326e-05
machineIdentifier_650xxx,3.6688433927400974e-05
cnt_PASS__test_vdigital1,3.568848557062698e-05
fail_any__read_lcu1_fault,3.550284035408981e-05
cnt_FAIL__psd_measurement_pair2_30_100mhz_100m_line,3.505503395426401e-05
cnt_FAIL__t4_initial_pressure,3.4719218194719756e-05
cnt_FAIL__check_monitoring_15v_iso,3.46056848646574e-05
cnt_PASS__check_digin1b_on,3.2345802787925785e-05
cnt_PASS__check_digin1d_on,3.17837662838698e-05
cnt_FAIL__check_ai_spare2_19ma,2.9577801767955238e-05
fail_any__check_ai_spare2_12ma,2.907445370192747e-05
cnt_FAIL__vpl_pressure,2.8761743191380474e-05
pairFAIL__bc2_pressure_at_serbmax__then__bc2_pressure_at_serbmin,2.7580074216161418e-05
cnt_PASS__check_pwm1_on,2.7429398508282357e-05
cnt_PASS__check_bcp2_st_on,2.708897795134124e-05
cnt_NODONE__bc1_brake_released,2.6755271010799567e-05
fail_any__tbc2_at_3_85_bar,2.6748446382227574e-05
cnt_PASS__check_digin1a_on,2.6586080516908122e-05
cnt_FAIL__bc1_pressure_switch_upward_threshold,2.5857448436996158e-05
cnt_FAIL__calibration_check,2.421073579499226e-05
cnt_PASS__wait_2_minutes_for_leakage_test,2.3996390996393894e-05
cnt_PASS__check_speed2_diag_8ma,2.330182475623797e-05
fail_any__psd_measurement_pair2_30_100mhz_100m_line,2.316146565274768e-05
cnt_PASS__check_ai_spare2_19ma,2.261474096297716e-05
cnt_PASS__eth_analyser_setup,2.2557130566975594e-05
cnt_PASS__check_uut_rl_spare1_diagnostic_open,2.255509083414658e-05
cnt_PASS__check_spdin1_1500hz,2.242768243124884e-05
cnt_NODONE__tpl_pressure,2.144961437394366e-05
cnt_DONE__check_do_spare3_on_off_in_normal_condition,2.114954216650064e-05
pairFAIL__flash_test_application__then__test_application_name,2.1097796390163442e-05
fail_any__lcu1_code_id,2.0646072212733702e-05
cnt_FAIL__lcu2_code_id,2.058789324695726e-05
cnt_DONE__check_communication_with_termination_on_out1_line,2.05042925067023e-05
cnt_DONE__ev_load_on_ev_unload_off_evf1_2_off_evs1_2_off_rr1_2_off,2.0445628415506418e-05
cnt_FAIL__bc1_pressure_rr1_active,2.0054367180617418e-05
fail_any__tpl_pressure,2.0003211400289646e-05
cnt_DONE__evf_activation,1.9444056998324425e-05
pairFAIL__bc2_pressure__then__bc1_pressure_switch_upward_threshold,1.9402582341976583e-05
cnt_PASS__test_lcu2_tapress_4_5v,1.906429173145833e-05
cnt_PASS__check_bcp2_stn_on,1.8645075798866846e-05
cnt_FAIL__t4_with_ev_load_on,1.8545873283931008e-05
cnt_PASS__check_ate_wsp_vent1_on,1.840430028653562e-05
cnt_DONE__thicknesses_assembling,1.831550781671374e-05
cnt_DONE__pwm_used_as_digital_inputs_on_ft0109253_102,1.7942087450658872e-05
cnt_PASS__check_ate_do_spare1_on,1.7609823365045167e-05
cnt_PASS__tpl_at_0_5_bar,1.7221294814910735e-05
fail_any__bc1_electronic_pressure_switch_on_brake_released,1.6798593865452095e-05
cnt_PASS__record_ar2_t2_initial_pressure,1.640921678695188e-05
cnt_PASS__tlp1_mflexx_tlp1_bench_at_4_50_bar,1.6282323691248224e-05
pairFAIL__bc1_pressure_at_mgdmin__then__bc2_pressure_at_mgdmin,1.605078233787927e-05
cnt_PASS__check_saf_loop1_off,1.5428604144958617e-05
Testspec_FT0109253-101-I00STS REV.C00,1.4672322918982328e-05
cnt_PASS__psd_measurement_pair3_30_100mhz,1.305480750338058e-05
cnt_PASS__psd_measurement_pair2_1_30mhz_100m_line,1.2830013270074886e-05
cnt_NODONE__tpl_pressure_drop_30_sec,1.262919179177521e-05
pairFAIL__lcu2_code_id__then__lcu2_code_id,1.218943332294249e-05
cnt_NODONE__bc1_electronic_pressure_switch_off_brake_applied,1.1726019902836517e-05
cnt_FAIL__check_monitoring_vanalog,1.1658221094620364e-05
pairFAIL__tpl_at_3_57_bar__then__tbc1_at_3_57_bar,1.1459242384294708e-05
cnt_PASS__test_cpug2_digin1b_on,1.128621431501919e-05
fail_any__psd_measurement_pair3_30_100mhz_100m_line,1.1114089485814965e-05
cnt_PASS__snr_measurement_at_100_mbit_sec_on_pair2,1.1065839135591718e-05
cnt_PASS__test_cpug2_ai_sp1_12ma,1.0559442832833472e-05
cnt_DONE__test_relays_cc_out2a_out2b_line,1.034777177482701e-05
fail_any__bc2_pressure_at_vpl_3_5,1.0203263712146191e-05
cnt_PASS__check_speed1_diag_16ma,9.811050502658394e-06
cnt_PASS__tsp2_mflexx_tsp2_bench_at_4_50_bar,9.009307052378386e-06
cnt_PASS__check_speed2_diag_20ma,8.332695859509206e-06
cnt_PASS__test_cpug2_park_on,7.889078625097613e-06
cnt_PASS__test_lcu1_tlp1press_2_5v,7.338405829863943e-06
cnt_DONE__mvb_not_installed_on_ft0128267_100,7.172177979419423e-06
cnt_PASS__check_digin2a_on,6.71361344239269e-06
pairFAIL__tpl_pressure__then__bc1_pressure,6.6692163394047146e-06
cnt_PASS__tbc1_mflexx_tbc1_bench_at_0_5_bar,6.12756489186177e-06
cnt_PASS__record_bc2_tpl_0_1bar_t12_initial_pressure,5.831500332118619e-06
cnt_PASS__check_digin2c_on,5.6364580250347206e-06
cnt_PASS__check_rl_spare2_on,5.258593910851759e-06
cnt_PASS__check_rr1_on,4.943213964628518e-06
cnt_PASS__psd_measurement_pair3_1_30mhz,4.627651139809226e-06
cnt_PASS__check_speed2_diag_16ma,4.363970476866114e-06
fail_any__emg_monitoring,3.8691614939468195e-06
cnt_PASS__tsp2_at_8_bar,3.753456046501729e-06
cnt_NODONE__test_base_arranged_to_ft0106512_109,2.9469346461527486e-06
cnt_PASS__test_cpug2_digin1c_off,2.753115339929765e-06
cnt_PASS__bc1_pressure_after_discharge,2.683395921120958e-06
cnt_PASS__tpl_mflexx_tpl_bench_at_0_5_bar,2.5918443189290973e-06
cnt_PASS__check_pwm1_off,9.115808093783048e-07
cnt_PASS__tbc2_mflexx_tbc2_bench_at_0_5_bar,7.160659490585691e-07
cnt_PASS__tsp2_at_0_bar,5.840424340981321e-07
cnt_PASS__check_ate_mjf2_nc_on,4.6874492161099796e-07
cnt_PASS__tsp1_at_0_bar,4.122793659212716e-07
cnt_PASS__psd_measurement_pair2_1_30mhz,2.478361153327189e-07
cnt_PASS__tlp2_at_0_bar,1.992740214158723e-07
AteSwVersion_R011,1.8113339760930174e-07
cnt_PASS__check_pwm2_on,1.4167653512750828e-07
cnt_PASS__tsp1_mflexx_tsp1_bench_at_4_50_bar,6.109205977859859e-08
cnt_PASS__check_speed2_diag_12ma,4.352095779816358e-09
pairFAIL__bc1_pressure_at_mgdboost__then__braketest_result,1.828686653289163e-17
cnt_FAIL__bc1_pressure_at_serbmin,1.2632276960969431e-17
cnt_PASS__check_do_spare1_on,5.718832747663421e-18
cnt_PASS__check_saf_loop2_on,5.23097203067795e-18
pairFAIL__bc1_pressure_at_serbmax__then__bc2_pressure_at_serbmax,5.107305464059725e-18
cnt_FAIL__bc1_electronic_pressure_switch_off_brake_applied,5.0215983215094145e-18
fail_any__check_ai_spare1_19ma,4.713821436956747e-18
fail_any__tlp1_measure,3.843472482216673e-18
pairFAIL__link_status__then__link_status,2.350520979645225e-18
fail_any__tbc1_at_0_5_bar,2.2494450770833975e-18
cnt_FAIL__tx_power_pair2_100mbs,1.8659442092003834e-18
cnt_NODONE__bc2_pressure_at_mgdmin,1.5405945222297505e-18
pairFAIL__lcu2_code_id__then__read_lcu1_fault,1.3182276183091576e-18
cnt_PASS__check_vdigital2_voltage,1.0005657893384417e-18
cnt_FAIL__vpl_pressure_after_discharge,9.05416308484143e-19
cnt_PASS__tsp1_at_7_bar,6.822292226826628e-19
cnt_NODONE__lcu1_state,6.477732013350568e-19
fail_any__ta_at_0_5_bar,6.443275992002958e-19
fail_any__bc1_electronic_pressure_switch_off_brake_applied,6.439109434646546e-19
cnt_NODONE__bc1_pressure_at_mgdmin,6.371804512958671e-19
cnt_NODONE__start_braketest,5.580056877146338e-19
cnt_PASS__test_cpug2_tlp1press_0v,5.352315790885284e-19
cnt_NODONE__lcu2_code_id,5.352202360052243e-19
cnt_PASS__cpug2f_sw_info,4.633850699133343e-19
cnt_PASS__test_cpug2_an_tsp2_4_5v,4.1664356212498906e-19
cnt_PASS__test_cpug2_digin2b_on,3.9505187980343753e-19
cnt_FAIL__check_speed2_diag_8ma,3.7751270961719587e-19
pairFAIL__lcu1_code_id__then__lcu2_code_id,3.76041544799995e-19
fail_any__tpl_at_3_57_bar,3.654525151720797e-19
cnt_PASS__check_out1a_out1b_echelon_warning_counter,3.140435280961707e-19
Testspec_FT0109253-101-I00STS,3.124053110557917e-19
pairFAIL__bc2_pressure_at_mgdmin__then__tpl_pressure_drop_30_sec,3.018120338708352e-19
fail_any__bc1_pressure_at_vpl_3_5,2.963217835894401e-19
cnt_PASS__check_ate_ev_air_off,2.0740741128643304e-19
cnt_FAIL__init_and_link_stability,1.862548666875733e-19
cnt_PASS__psd_measurement_pair3_1_30mhz_100m_line,1.5903952049155238e-19
cnt_FAIL__read_lcu1_fault,1.3280987260601221e-19
cnt_DONE__check_rl_spare1_on_off_in_normal_condition,1.2516927692816897e-19
cnt_PASS__check_ate_ps2_on,7.816080202562647e-20
cnt_FAIL__teq_bc1_apply_time,3.8148524537511795e-20
pairFAIL__read_lcu2_fault__then__bc2_teq,1.8572466715364986e-20
cnt_PASS__check_uut_do_spare1_status_off_due_to_life_absence,0.0
cnt_PASS__check_uut_temperature_sensor,0.0
cnt_PASS__check_uut_status_ev_vent2_off_and_ev_fill2_off,0.0
cnt_PASS__check_uut_status_ev_vent1_on_and_ev_fill1_off,0.0
cnt_PASS__check_uut_status_ev_vent1_off_and_ev_fill1_off,0.0
cnt_PASS__check_uut_status_ev_load_on_and_ev_unload_off,0.0
cnt_PASS__check_uut_status_ev_load_off_and_ev_unload_on,0.0
cnt_PASS__check_uut_do_spare1_status_off,0.0
cnt_PASS__check_uut_do_spare1_diagnostic_open,0.0
cnt_PASS__check_uut_diagnostic_ev_vent2_short_and_ev_fill2_short,0.0
cnt_PASS__check_uut_diagnostic_ev_vent2_ok_and_ev_fill2_ok,0.0
cnt_PASS__check_uut_diagnostic_ev_air_open,0.0
cnt_PASS__check_wsp_fill2_monostable_time,0.0
cnt_PASS__check_wsp_fill1_monostable_time,0.0
cnt_PASS__check_vdigital1_voltage,0.0
cnt_PASS__check_vbat2_average_current,0.0
cnt_PASS__check_spdin1_100hz,0.0
cnt_PASS__check_rr2_on,0.0
cnt_PASS__check_spdin2_diag_with_8ma,0.0
cnt_PASS__check_spdin2_diag_with_20ma,0.0
cnt_PASS__check_spdin2_diag_with_0ma,0.0
cnt_PASS__check_spdin2_500hz,0.0
cnt_PASS__check_spdin2_3000hz,0.0
cnt_PASS__check_spdin1_diag_with_8ma,0.0
cnt_PASS__check_spdin1_diag_with_20ma,0.0
cnt_PASS__check_spdin1_diag_with_16ma,0.0
cnt_PASS__lcm2_slave_configuration,0.0
cnt_PASS__lcm1_master_configuration,0.0
cnt_PASS__check_out2a_out2b_echelon_error_counter,0.0
cnt_PASS__check_out1a_out1b_echelon_tx_counter,0.0
cnt_PASS__check_out1a_out1b_echelon_error_counter,0.0
cnt_PASS__check_in2a_in2b_echelon_tx_counter,0.0
cnt_PASS__check_rl_spare1_on,0.0
cnt_PASS__check_ping_to_uut_address_10_1_17_11,0.0
cnt_PASS__check_park_on_off,0.0
cnt_PASS__check_park_boost_with_spd2_14hz,0.0
cnt_PASS__check_park_boost_with_spd1_14hz,0.0
cnt_PASS__check_spdin1_500hz,0.0
cnt_PASS__check_in2a_in2b_echelon_error_counter,0.0
cnt_PASS__check_in1a_in1b_echelon_tx_counter,0.0
cnt_PASS__check_in1a_in1b_echelon_rx_counter,0.0
cnt_PASS__check_in1a_in1b_echelon_error_counter,0.0
cnt_PASS__check_digin2d_off,0.0
cnt_PASS__check_park_boost_for_any_speed,0.0
cnt_PASS__check_out2a_out2b_echelon_tx_counter,0.0
cnt_PASS__check_out2a_out2b_echelon_rx_counter,0.0
cnt_PASS__check_ate_rl_spare2_off_due_to_life_absence,0.0
cnt_PASS__check_ate_rl_spare2_off,0.0
cnt_PASS__check_ate_rl_spare1_on,0.0
cnt_PASS__check_can_warning_conter,0.0
cnt_PASS__check_can_error_conter,0.0
cnt_PASS__check_bcp2_stn_off,0.0
cnt_PASS__check_bcp2_st_off,0.0
cnt_PASS__check_bcp1_stn_off,0.0
cnt_PASS__check_bcp1_st_on,0.0
cnt_PASS__read_vbat2_voltage,0.0
cnt_PASS__read_vbat1_voltage,0.0
cnt_PASS__check_ate_mjf2_nc_off,0.0
cnt_PASS__check_ate_mjf1_nc_on,0.0
cnt_PASS__check_ate_ev_vent2_off,0.0
cnt_PASS__check_ate_ev_vent1_on,0.0
cnt_PASS__check_ate_ev_vent1_off,0.0
cnt_PASS__check_ate_ev_unload_off,0.0
cnt_PASS__check_ate_wsp_vent2_on,0.0
cnt_PASS__check_ate_wsp_fill1_on,0.0
cnt_PASS__check_ate_temperature_sensor,0.0
cnt_PASS__check_ate_rr2_valve_on,0.0
cnt_PASS__check_ate_rr2_valve_off,0.0
cnt_PASS__check_ate_rr1_valve_on,0.0
cnt_PASS__check_ate_rr1_valve_off,0.0
cnt_PASS__check_ate_rl_spare2_on,0.0
cnt_PASS__check_ate_ev_fill2_on,0.0
cnt_PASS__check_ate_ev_fill1_on,0.0
cnt_PASS__check_ate_do_spare3_on,0.0
cnt_PASS__check_ate_do_spare3_off_due_to_life_absence,0.0
cnt_PASS__check_ate_do_spare3_off,0.0
cnt_PASS__check_ate_do_spare2_on,0.0
cnt_PASS__check_ate_do_spare2_off_due_to_life_absence,0.0
cnt_PASS__check_ate_do_spare2_off,0.0
cnt_PASS__check_ate_do_spare1_off,0.0
cnt_PASS__ta_mflexx_ta_bench_at_6_bar,0.0
cnt_PASS__check_ate_ps2_off,0.0
cnt_PASS__check_ate_ps1_on,0.0
cnt_PASS__test_cpug2_ai_sp2_12ma,0.0
cnt_PASS__test_cpug2_ai_sp1_4ma,0.0
cnt_PASS__test_cpug2_ai_sp1_19ma,0.0
cnt_PASS__test_code_id_on_lcm1,0.0
cnt_PASS__tbc2_at_0_5_bar,0.0
cnt_PASS__check_ai_spare1_19ma,0.0
cnt_PASS__check_5v_ana_whitout_load,0.0
cnt_PASS__check_5v_ana_whit_load,0.0
cnt_PASS__check_15viso_1_voltage,0.0
cnt_PASS__check_ate_ev_load_off,0.0
cnt_PASS__test_cpug2_an_tsp3_0v,0.0
cnt_PASS__test_cpug2_an_tsp2_2_5v,0.0
cnt_PASS__test_cpug2_ai_sp2_4ma,0.0
cnt_NODONE__tpl_pressure_at_mgdmin,0.0
cnt_NODONE__tlp_med_apply,0.0
cnt_NODONE__tlp1_measure,0.0
cnt_NODONE__test_base_arranged_to_ft0106512_111,0.0
cnt_NODONE__test_base_arranged_to_ft0106512_106,0.0
cnt_NODONE__test_application_release,0.0
cnt_NODONE__test_application_name,0.0
cnt_NODONE__test_application_crc32,0.0
cnt_NODONE__start_programming,0.0
cnt_PASS__test_cpug2_rr1_off,0.0
cnt_PASS__test_cpug2_park_off,0.0
cnt_PASS__test_cpug2_digin2d_on,0.0
cnt_PASS__test_cpug2_digin2c_on,0.0
cnt_PASS__test_cpug2_digin2b_off,0.0
cnt_PASS__test_cpug2_digin2a_on,0.0
cnt_PASS__test_cpug2_digin1d_off,0.0
cnt_PASS__test_cpug2_digin1c_on,0.0
cnt_PASS__test_cpug2_digin1b_off,0.0
cnt_PASS__test_cpug2_digin1a_on,0.0
cnt_PASS__test_cpug2_digin1a_off,0.0
cnt_PASS__test_cpug2_an_tsp3_4_5v,0.0
cnt_PASS__test_cpug2_tlp1press_2_5v,0.0
cnt_PASS__test_cpug2_tbc2press_2_5v,0.0
cnt_PASS__test_cpug2_tbc2press_0v,0.0
cnt_PASS__test_cpug2_tbc1press_4_5v,0.0
cnt_PASS__test_cpug2_tbc1press_2_5v,0.0
cnt_PASS__test_cpug2_tbc1press_0v,0.0
cnt_PASS__test_cpug2_tapress_4_5v,0.0
cnt_PASS__test_cpug2_tapress_2_5v,0.0
cnt_PASS__test_cpug2_tapress_0v,0.0
cnt_PASS__test_cpug2_safloop2_on,0.0
cnt_PASS__test_cpug2_safloop2_off,0.0
cnt_PASS__test_cpug2_safloop1_on,0.0
cnt_PASS__test_cpug2_safloop1_off,0.0
cnt_PASS__test_cpug2_rr2_off,0.0
cnt_PASS__test_cpug2_rr1_on,0.0
cnt_NODONE__check_monitoring_vanalog,0.0
cnt_PASS__test_lcu1_tbc1press_2_5v,0.0
cnt_PASS__test_lcu1_tbc1press_0v,0.0
cnt_PASS__test_lcu1_tapress_4_5v,0.0
cnt_PASS__test_lcu1_tapress_2_5v,0.0
cnt_PASS__test_lcu1_tapress_0v,0.0
cnt_PASS__test_lcm2_park_off,0.0
cnt_PASS__test_lcm1_safloop_on,0.0
cnt_PASS__test_lcm1_safloop_off,0.0
cnt_PASS__test_lcm1_park_off,0.0
cnt_PASS__test_cpug2_tplpress_4_5v,0.0
cnt_PASS__test_cpug2_tplpress_2_5v,0.0
cnt_PASS__test_cpug2_tplpress_0v,0.0
cnt_PASS__test_cpug2_tlp2press_4_5v,0.0
cnt_PASS__test_cpug2_tlp2press_2_5v,0.0
cnt_PASS__test_cpug2_tlp1press_4_5v,0.0
cnt_PASS__test_lcu1_tlp1press_0v,0.0
cnt_PASS__test_lcu1_tbc2press_4_5v,0.0
cnt_PASS__test_lcu1_tbc2press_2_5v,0.0
cnt_NODONE__serb_med_calculation,0.0
cnt_NODONE__power_on,0.0
cnt_NODONE__mjf2_signal,0.0
cnt_NODONE__mjf1_signal_after_braketest,0.0
cnt_NODONE__mjf1_signal,0.0
cnt_NODONE__lcu1_code_id,0.0
cnt_NODONE__inrush_current,0.0
cnt_NODONE__flash_test_application,0.0
cnt_NODONE__emg_monitoring,0.0
cnt_NODONE__check_monitoring_vdigital,0.0
cnt_PASS__test_pwm1_on,0.0
cnt_PASS__test_pwm1_off,0.0
cnt_PASS__test_mac_address_fti_id,0.0
cnt_PASS__test_lmc2_safloop_off,0.0
cnt_PASS__test_lcu2_tplpress_4_5v,0.0
cnt_PASS__test_lcu2_tlp2press_4_5v,0.0
cnt_PASS__test_lcu2_tbc2press_4_5v,0.0
cnt_PASS__test_lcu2_tbc2press_2_5v,0.0
cnt_PASS__test_lcu2_tbc2press_0v,0.0
cnt_PASS__test_lcu2_tbc1press_4_5v,0.0
cnt_PASS__test_lcu2_tapress_2_5v,0.0
cnt_PASS__test_lcu1_tplpress_4_5v,0.0
cnt_PASS__test_lcu1_tplpress_2_5v,0.0
cnt_PASS__test_lcu1_tplpress_0v,0.0
cnt_PASS__test_lcu1_tlp1press_4_5v,0.0
cnt_NODONE__check_monitoring_15v_iso,0.0
